cbsa,cbsa_name,county_name,fips
46140,"Tulsa, OK",Rogers,40131
46140,"Tulsa, OK",Tulsa,40143
46140,"Tulsa, OK",Wagoner,40145
46220,"Tuscaloosa, AL",Hale,01065
46220,"Tuscaloosa, AL",Pickens,01107
46220,"Tuscaloosa, AL",Tuscaloosa,01125
46300,"Twin Falls, ID",Jerome,16053
46300,"Twin Falls, ID",Twin Falls,16083
46340,"Tyler, TX",Smith,48423
46520,"Urban Honolulu, HI",Honolulu,15003
46540,"Utica-Rome, NY",Herkimer,36043
46540,"Utica-Rome, NY",Oneida,36065
46660,"Valdosta, GA",Brooks,13027
46660,"Valdosta, GA",Echols,13101
46660,"Valdosta, GA",Lanier,13173
46660,"Valdosta, GA",Lowndes,13185
46700,"Vallejo-Fairfield, CA",Solano,06095
47020,"Victoria, TX",Goliad,48175
47020,"Victoria, TX",Victoria,48469
47220,"Vineland-Bridgeton, NJ",Cumberland,34011
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck,37053
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates,37073
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester,51073
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight,51093
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",James City,51095
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews,51115
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",York,51199
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,51550
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,51650
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,51700
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,51710
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Poquoson,51735
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,51740
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,51800
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,51810
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg,51830
47300,"Visalia-Porterville, CA",Tulare,06107
47380,"Waco, TX",Falls,48145
47380,"Waco, TX",McLennan,48309
47460,"Walla Walla, WA",Columbia,53013
47460,"Walla Walla, WA",Walla Walla,53071
47580,"Warner Robins, GA",Houston,13153
47580,"Warner Robins, GA",Peach,13225
47580,"Warner Robins, GA",Pulaski,13235
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,24021
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery,24031
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,11001
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert,24009
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles,24017
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince George's,24033
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,51013
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke,51043
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper,51047
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax,51059
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier,51061
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun,51107
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William,51153
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rappahannock,51157
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania,51177
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford,51179
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren,51187
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,51510
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax,51600
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Falls Church,51610
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fredericksburg,51630
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas,51683
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park,51685
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson,54037
47940,"Waterloo-Cedar Falls, IA",Black Hawk,19013
47940,"Waterloo-Cedar Falls, IA",Bremer,19017
47940,"Waterloo-Cedar Falls, IA",Grundy,19075
48060,"Watertown-Fort Drum, NY",Jefferson,36045
48140,"Wausau, WI",Marathon,55073
48260,"Weirton-Steubenville, WV-OH",Jefferson,39081
48260,"Weirton-Steubenville, WV-OH",Brooke,54009
48260,"Weirton-Steubenville, WV-OH",Hancock,54029
48300,"Wenatchee, WA",Chelan,53007
48300,"Wenatchee, WA",Douglas,53017
48540,"Wheeling, WV-OH",Belmont,39013
48540,"Wheeling, WV-OH",Marshall,54051
48540,"Wheeling, WV-OH",Ohio,54069
48620,"Wichita, KS",Butler,20015
48620,"Wichita, KS",Harvey,20079
48620,"Wichita, KS",Kingman,20095
48620,"Wichita, KS",Sedgwick,20173
48620,"Wichita, KS",Sumner,20191
48660,"Wichita Falls, TX",Archer,48009
48660,"Wichita Falls, TX",Clay,48077
48660,"Wichita Falls, TX",Wichita,48485
48700,"Williamsport, PA",Lycoming,42081
48900,"Wilmington, NC",New Hanover,37129
48900,"Wilmington, NC",Pender,37141
49020,"Winchester, VA-WV",Frederick,51069
49020,"Winchester, VA-WV",Winchester,51840
49020,"Winchester, VA-WV",Hampshire,54027
49180,"Winston-Salem, NC",Davidson,37057
49180,"Winston-Salem, NC",Davie,37059
49180,"Winston-Salem, NC",Forsyth,37067
49180,"Winston-Salem, NC",Stokes,37169
49180,"Winston-Salem, NC",Yadkin,37197
49340,"Worcester, MA-CT",Windham,09015
49340,"Worcester, MA-CT",Worcester,25027
49420,"Yakima, WA",Yakima,53077
49620,"York-Hanover, PA",York,42133
49660,"Youngstown-Warren-Boardman, OH-PA",Mahoning,39099
49660,"Youngstown-Warren-Boardman, OH-PA",Trumbull,39155
49660,"Youngstown-Warren-Boardman, OH-PA",Mercer,42085
49700,"Yuba City, CA",Sutter,06101
49700,"Yuba City, CA",Yuba,06115
49740,"Yuma, AZ",Yuma,04027
